,artist_name,track_name,track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1334,Dominic Fike,Mona Lisa,71DSaeKtXQaMAqnvMT7Uoc,alternative pop rock; pov: indie,0.759,0.646,1,-7.603,1,0.12,0.231,0.0,0.161,0.445,111.043
1335,Doja Cat,Paint The Town Red,2IGMVunIBsBLtEQyoI1Mu7,dance pop; pop,0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968
1336,Post Malone,Mourning,3pI3nzi2Y0Iyj1nATDOeQV,dfw rap; melodic rap; pop; rap,0.598,0.655,9,-4.568,1,0.0316,0.0849,0.0,0.284,0.242,74.013
1337,Olivia Rodrigo,bad idea right?,2i8f4VnnBjy0yDqH2C452a,pop,0.631,0.88,9,-3.545,1,0.0999,0.00174,4.52e-06,0.0639,0.808,129.994
1338,Charli XCX,Speed Drive (From Barbie The Album),5VxmI3IdgAxWVvUnJoLuY2,art pop; candy pop; metropopolis; pop; uk pop,0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925
1339,Troye Sivan,Rush,3xIMkM5LgbVDkpO74O3Np3,australian pop; pop; viral pop,0.728,0.841,10,-7.682,0,0.0567,0.00242,9.09e-05,0.106,0.402,125.991
1340,Doechii,What It Is (Solo Version),73RbfOTJIjHzi2pcVHjeHM,alternative r&b,0.74,0.758,1,-5.851,0,0.0921,0.061,1.44e-06,0.0967,0.757,171.925
1341,Miley Cyrus,Used To Be Young,41WQUSINanQHfhfKpFDsms,pop,0.626,0.63,4,-3.834,1,0.0377,0.582,0.0,0.13,0.421,147.029
1342,Nicki Minaj,Last Time I Saw You,79DPYZ6x8FfzgSgPoPhpC3,hip pop; pop; queens hip hop; rap,0.835,0.43,5,-6.268,0,0.0389,0.019,0.0718,0.0869,0.305,129.983
1343,Olivia Rodrigo,all-american bitch,34sOdxWu9FljH84UXdRwu1,pop,0.421,0.695,6,-4.346,1,0.0428,0.218,2.97e-06,0.155,0.45,156.344
1344,Doja Cat,Agora Hills,5PyDJG7SQRgWXefgexqIge,dance pop; pop,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01
1345,Bad Bunny,MONACO,4MjDJD8cW7iVeWInc2Bdyj,reggaeton; trap latino; urbano latino,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056
1346,The Kid LAROI,TOO MUCH,0rKWJnmo6Q0ovoPOLoLm0t,australian hip hop,0.753,0.719,10,-5.607,0,0.199,0.264,0.0,0.154,0.474,94.977
1347,Troye Sivan,One Of Your Girls,5Eh1nj7IjV9lwpcKAkidyY,australian pop; pop; viral pop,0.635,0.648,11,-7.78,0,0.0548,0.101,0.00426,0.198,0.8,93.0
1348,LE SSERAFIM,Perfect Night,74X2u8JMVooG2QbjRxXwR8,k-pop girl group,0.697,0.82,5,-4.502,1,0.0308,0.1,0.0,0.0631,0.502,136.054
1349,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",7CyPwkp0oE8Ro9Dd5CUDjW,canadian contemporary r&b; canadian pop; pop,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31e-06,0.151,0.19,84.828
1350,Tory Lanez,The Color Violet,3azJifCSqg9fRij2yKIbWz,canadian hip hop; canadian trap; melodic rap; pop rap; r&b; rap; trap,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02
1351,Ariana Grande,"yes, and?",7gaA3wERFkFkgivjwbSvkG,pop,0.787,0.775,1,-6.614,1,0.0548,0.19,6.54e-05,0.113,0.787,118.998
1352,Lizzy McAlpine,ceilings,2L9N0zZnd37dwF0clgxMGI,alt z; boston folk; indie pop; singer-songwriter pop,0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005
1353,Reneé Rapp,Not My Fault (with Megan Thee Stallion),18dlAFKaajLjRgBNZZ4ThU,alt z; singer-songwriter pop,0.811,0.792,1,-6.081,0,0.175,0.1,0.0,0.395,0.854,124.01
1354,Sabrina Carpenter,Feather,2Zo1PcszsT9WQ0ANntJbID,pop,0.791,0.694,6,-4.332,0,0.0335,0.0736,1.75e-06,0.0958,0.826,123.508
1355,PinkPantheress,Mosquito,3DrkYwyu8QqZQ05r2gGqHi,bedroom pop,0.71,0.899,11,-4.032,0,0.118,0.0857,0.112,0.189,0.555,162.927
1356,Tate McRae,exes,4E63weMCaNZuGPEFMnuEi8,pop,0.821,0.575,5,-6.57,0,0.0589,0.173,0.000242,0.114,0.611,136.962
1357,Kali Uchis,Igual Que Un Ángel (with Peso Pluma),6XaJfhwof7qIgbbXO5tIQI,colombian pop,0.695,0.592,5,-5.34,0,0.032,0.00449,0.000663,0.185,0.482,108.001
1358,Hozier,Too Sweet,5Z0UnEtpLDQyYlWwgi8m9C,irish singer-songwriter; modern rock; pov: indie,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038
1359,Beyoncé,II MOST WANTED,6zuPQl2RVqQ4y5nAH61CFC,pop; r&b,0.533,0.355,8,-6.132,1,0.0289,0.497,0.0,0.174,0.256,137.986
1360,Chappell Roan,"Good Luck, Babe!",0WbMK4wrZ1wFSty9F7FCgu,indie pop; pov: indie; springfield mo indie,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712
1361,Sabrina Carpenter,Espresso,2qSkIjg1o9h3YT9RAgYN75,pop,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54e-05,0.185,0.69,103.969
1362,Porter Robinson,Cheerleader,779mhz1mAry946r91qzR1r,complextro; edm; electro house; pop dance; progressive electro house,0.466,0.706,0,-2.591,0,0.0395,0.000202,0.0,0.048,0.278,147.944
1363,Madison Beer,Make You Mine,48vIfHaK7by6x0T6ucpODL,pop,0.533,0.642,6,-6.315,0,0.0403,0.221,0.00697,0.238,0.488,123.128
1364,Dua Lipa,Illusion,5q0EXnBYyeCdXD72FzJxH0,dance pop; pop; uk pop,0.679,0.772,8,-4.721,0,0.0472,0.0277,2.59e-06,0.106,0.709,126.964
1365,Ariana Grande,eternal sunshine,3RwWW7KeVhHGayYJgUL5eZ,pop,0.654,0.503,9,-7.065,1,0.0982,0.533,0.0,0.101,0.347,160.011
1366,Billie Eilish,LUNCH,629DixmZGHc7ILtEntuiWE,art pop; pop,0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987
1367,Led Zeppelin,Stairway to Heaven - Remaster,5CQ30WqJwcep0pYcV4AMNc,album rock; classic rock; hard rock; rock,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433
1368,TOTO,Africa,6dLgO7LEeWxbBCXzHWqaI5,album rock; classic rock; hard rock; mellow gold; rock; soft rock; yacht rock,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718
1369,TOTO,Hold the Line,4aVuWgvD0X63hcOCnZtNFA,album rock; classic rock; hard rock; mellow gold; rock; soft rock; yacht rock,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556
1370,Metallica,Nothing Else Matters,1znPMY3zq78mVuTAmOA9O7,hard rock; metal; old school thrash; rock; thrash metal,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352
1371,Billy Joel,The Downeaster 'Alexa',39cFQHfY6tsdMRmSbFse3X,album rock; classic rock; mellow gold; piano rock; rock; singer-songwriter; soft rock,0.457,0.808,9,-5.914,0,0.0349,0.11,0.0,0.127,0.681,89.893
1372,Bryan Adams,Summer Of '69,6oWpGuwokWJ4EcWgVQPdUt,canadian pop; canadian singer-songwriter; classic canadian rock; heartland rock; mellow gold; soft rock,0.491,0.853,2,-5.419,1,0.041,0.00587,2.38e-06,0.0875,0.74,138.8
1373,Liquido,Narcotic - Radio Edit,1H5VQuShs4qfwBXyHF0PeH,german alternative rock; german pop rock,0.617,0.607,1,-7.015,1,0.0231,0.000876,0.0701,0.0918,0.446,102.068
1374,Black Eyed Peas,Where Is The Love?,0uqPG793dkDDN7sCUJJIVC,dance pop; pop; pop rap,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059
1375,Lynyrd Skynyrd,Sweet Home Alabama,4CJVkjo5WpmUAKp3R44LNb,album rock; classic rock; hard rock; rock; southern rock,0.597,0.605,7,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782
1376,Berner,Paradise (feat. Wiz Khalifa),74GBb7TJtPCT7YPdMxedwY,cali rap; oakland hip hop,0.842,0.772,1,-8.278,1,0.0883,0.0934,0.0,0.284,0.831,101.939
1377,Scorpions,Wind Of Change,6wjSNO6uJYlgbbfauyWhiw,album rock; german hard rock; german metal; german rock; hard rock; rock,0.453,0.543,0,-10.106,1,0.0366,0.297,0.0,0.0928,0.282,151.362
1378,Oasis,Wonderwall - Remastered,1rHtngf9FuO1y0aEyPcNVF,beatlesque; britpop; madchester; permanent wave; rock,0.477,0.883,2,-4.074,1,0.0348,0.000477,0.0,0.32,0.503,87.136
1379,Oasis,Don't Look Back in Anger - Remastered,3Y4Xi3IqRdPkTiDG7KqcVN,beatlesque; britpop; madchester; permanent wave; rock,0.333,0.939,0,-3.238,1,0.0626,0.0687,1.52e-06,0.127,0.311,162.977
1380,AC/DC,Ride On,594ONMYoHlJnqHPEx98t08,australian rock; hard rock; rock,0.73,0.388,0,-9.511,1,0.051,0.514,0.00791,0.0735,0.279,105.716
1381,Lynyrd Skynyrd,Free Bird,4JNi40t7xR5bO3PWxRkiPN,album rock; classic rock; hard rock; rock; southern rock,0.279,0.852,7,-7.838,1,0.0511,0.0119,0.076,0.0624,0.438,117.418
1382,Lynyrd Skynyrd,Simple Man,6kZFIsYCBeuH0f1zGk1UoM,album rock; classic rock; hard rock; rock; southern rock,0.461,0.734,1,-9.379,1,0.0374,0.00079,0.00554,0.22,0.423,120.55
1383,Fury In The Slaughterhouse,Won't Forget These Days,4h7l8WDyFhVWQ3QnCvzcXl,german rock,0.551,0.789,0,-5.115,1,0.0269,0.0241,0.000245,0.266,0.561,134.899
1384,The Alan Parsons Project,Eye In The Sky,38Y9PbxkSOaFMVIjO6Nlvn,album rock; art rock; classic rock; mellow gold; progressive rock; soft rock; symphonic rock,0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928
1385,The Hooters,Johnny B.,2WRaH67caslkj50Tj7zXW0,philly indie,0.503,0.816,9,-8.784,0,0.0285,0.143,7.95e-05,0.302,0.563,91.677
1386,Queen,Don't Stop Me Now - Remastered 2011,5T8EDUDqKcs6OSOwEsfqG7,classic rock; glam rock; rock,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295
1387,TOTO,Rosanna,5fqWygArQjdfR0aAFme21J,album rock; classic rock; hard rock; mellow gold; rock; soft rock; yacht rock,0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647
1388,Kid Rock,All Summer Long,368S2jjTfDk9Hk9x9YDzwj,nu metal,0.702,0.875,7,-3.588,1,0.0283,0.014,0.0,0.0872,0.905,103.003
1389,Guns N' Roses,Knockin' On Heaven's Door,7gXdAqJLCa5aYUeLVxosOz,glam metal; hard rock; rock,0.486,0.747,6,-7.248,1,0.0407,0.0203,0.00607,0.0992,0.368,132.29
1390,Chicago,Hard to Say I'm Sorry / Get Away - 2006 Remaster,07TnWCHrFkvF61GzJuLVt0,album rock; classic rock; mellow gold; rock; soft rock; yacht rock,0.398,0.57,4,-7.068,1,0.034,0.056,0.00125,0.0606,0.234,140.974
1391,Whitesnake,Here I Go Again - 2011 Remaster,567EwOGPAXg7Y9DQZTEFEE,album rock; british blues; classic rock; glam metal; hard rock; metal; rock,0.234,0.75,4,-7.034,0,0.0738,0.369,0.000805,0.139,0.316,173.82
1392,Joan Osborne,One Of Us,7g5gZWKWTuS8N3OnM2g95g,ectofolk; lilith; pop rock; singer-songwriter,0.484,0.497,9,-7.917,1,0.0252,0.0114,7.97e-06,0.144,0.384,87.541
1393,Neil Young,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",6VltRkmJbCTqgKrTHk4Ulw,canadian singer-songwriter; classic canadian rock; classic rock; folk rock; mellow gold; permanent wave; rock; roots rock; singer-songwriter,0.501,0.4,7,-13.697,0,0.0294,0.856,0.000369,0.333,0.434,127.175
1394,The Chicks,Not Ready to Make Nice,6LCEyZZHFF4ebF1Mike1s5,contemporary country; country; country dawn,0.425,0.554,6,-4.145,1,0.0298,0.134,8.56e-05,0.0963,0.288,83.917
1395,Train,Drops of Jupiter,2x3gEFCprhv2ykmXSjs9iC,dance pop; neo mellow; pop; pop rock,0.468,0.64,0,-5.862,1,0.0275,0.154,0.0,0.154,0.499,79.297
1396,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",225xvV8r1yKMHErSWivnow,album rock; classic rock; hard rock; rock,0.383,0.662,2,-5.162,1,0.0333,0.165,0.0,0.248,0.138,121.154
1397,Bon Jovi,Bed Of Roses,5Ac8sOEk91RTzD06ViNzqf,glam metal; rock,0.31,0.601,5,-5.603,1,0.0292,0.101,0.0,0.215,0.175,164.591
1398,Eagles,Hotel California - 2013 Remaster,40riOy7x9W7GXjyGp4pjAv,album rock; classic rock; heartland rock; mellow gold; rock; soft rock; yacht rock,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125
1399,Bruce Springsteen,Streets of Philadelphia - Single Edit,0oVSvrU612xkj7vbvbUAT2,heartland rock; mellow gold; permanent wave; rock; singer-songwriter,0.724,0.249,5,-15.488,1,0.0321,0.341,0.11,0.0933,0.444,93.667
1400,Simon & Garfunkel,The Sound of Silence,2LkaNhCrNVmcYgXJeLVmsw,classic rock; folk; folk rock; melancholia; mellow gold; rock; soft rock,0.435,0.456,6,-10.305,1,0.0279,0.136,1.62e-06,0.124,0.529,107.529
1401,3 Doors Down,Here Without You,0mYPfHvPzoUZJ2puHRyzyf,alternative metal; nu metal; post-grunge; rock,0.551,0.543,10,-6.765,0,0.0249,0.0587,0.0,0.131,0.213,144.001
1402,Eric Clapton,Wonderful Tonight,4qmHeQBYieqj3VMAPascsE,album rock; blues rock; classic rock; electric blues; mellow gold; rock; singer-songwriter; soft rock,0.57,0.208,7,-15.661,1,0.0295,0.666,0.14,0.123,0.508,95.539
1403,Jimi Hendrix,All Along the Watchtower,2aoo2jlRnM3A0NyLQqMN2f,acid rock; album rock; alternative rock; classic rock; hard rock; proto-metal; psychedelic rock; rock,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253
1404,Dire Straits,Brothers In Arms,7EmSPZ9f1AiLR9eVHNSI62,album rock; classic rock; mellow gold; rock,0.413,0.296,8,-13.904,0,0.0277,0.531,0.801,0.183,0.144,79.273
1405,Scorpions,Still Loving You,0RdUX4WE0fO30VnlUbDVL6,album rock; german hard rock; german metal; german rock; hard rock; rock,0.282,0.605,6,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929
1406,Hootie & The Blowfish,Let Her Cry,6NGi23FFKq9tH5NR1NcTw2,pop rock; post-grunge,0.352,0.698,7,-6.278,1,0.0303,0.0353,0.0,0.113,0.256,142.57
1407,The Connells,'74-'75,0QxCLD4xJlE8vv0Cvrb8TO,jangle pop,0.53,0.59,11,-9.169,1,0.025,0.183,0.00227,0.0675,0.43,144.202
1408,Tina Turner,Simply the Best - Live in Arnhem,1JLLDS0KN1ITeYL9ikHKIr,soft rock,0.548,0.96,2,-4.017,0,0.0662,0.0162,0.0013,0.937,0.165,117.975
1409,Cutting Crew,(I Just) Died In Your Arms,0YPXkQthLWrhNGoKTbwCJ8,album rock; new romantic; new wave; new wave pop; soft rock,0.632,0.727,11,-11.209,0,0.0438,0.0119,7.64e-05,0.0678,0.499,124.919
1410,Scorpions,Send Me An Angel,4rBgm0zIGwwAhuUibPehy2,album rock; german hard rock; german metal; german rock; hard rock; rock,0.231,0.43,1,-11.601,1,0.0301,0.448,0.00141,0.229,0.155,104.668
1411,R.E.M.,Losing My Religion,2wVXSc0IrQVodHESUxVUJA,alternative rock; athens indie; permanent wave; rock,0.664,0.852,9,-4.996,0,0.029,0.174,0.0,0.1,0.807,125.632
1412,4 Non Blondes,What's Up?,7f0jXNMu2xjQUtmKMuWhGA,new wave pop; pop rock,0.566,0.57,11,-9.875,0,0.0285,0.156,0.0,0.118,0.491,134.537
1413,TOTO,Wings Of Time,5VKZLiylmxRext7wKTKK9m,album rock; classic rock; hard rock; mellow gold; rock; soft rock; yacht rock,0.64,0.485,6,-10.638,0,0.0247,0.023,3.05e-05,0.0897,0.494,99.318
1414,Ozzy Osbourne,Dreamer,78PKCefXwDLbl4FVO1Pjzh,album rock; alternative metal; birmingham metal; classic rock; glam metal; hard rock; metal; rock,0.493,0.636,1,-7.408,1,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419
1415,John Denver,"Take Me Home, Country Roads - Rerecorded",2xYlyywNgefLCRDG8hlxZq,classic country pop; folk; folk rock; mellow gold; singer-songwriter; soft rock,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267
1416,Gerry Rafferty,Baker Street,5gOd6zDC8vhlYjqbQdJVWP,art rock; classic rock; folk rock; mellow gold; soft rock,0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762
1417,Suzanne Vega,Luka,48Ej1CDmpsETlImicgiXWC,lilith; new romantic; new wave pop; permanent wave; singer-songwriter,0.637,0.781,6,-8.263,1,0.031,0.194,0.000115,0.131,0.789,124.939
1418,Fools Garden,Lemon Tree,4fXGWiVhlOLdhwRDP6pIFG,german pop rock,0.663,0.475,1,-8.834,1,0.0417,0.643,0.0,0.122,0.644,143.175
1419,The Rolling Stones,Wild Horses,5pS433WfKO8SVdAX3QYf0A,album rock; british invasion; classic rock; rock,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506
1420,Guns N' Roses,November Rain,53968oKecrFxkErocab2Al,glam metal; hard rock; rock,0.197,0.629,11,-9.291,1,0.03,0.0165,0.279,0.125,0.221,79.495
1421,Mr. Big,To Be With You - 2010 Remastered Version,3Mmt6Xk0H6VR92PEp6x3hP,glam metal; hard rock,0.688,0.375,4,-9.601,1,0.0535,0.286,0.0,0.133,0.45,83.635
1422,Foreigner,I Want to Know What Love Is - 1999 Remaster,1JLn8RhQzHz3qDqsChcmBl,album rock; classic rock; glam metal; hard rock; mellow gold; rock; soft rock,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204
1423,The Police,Every Breath You Take - Remastered 2003,5C0LFQARavkPpn7JgA4sLk,album rock; classic rock; permanent wave; rock,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0701,0.74,117.401
1424,Ozzy Osbourne,"Mama, I'm Coming Home",0S3gpZzlT9Hb7CCSV2owX7,album rock; alternative metal; birmingham metal; classic rock; glam metal; hard rock; metal; rock,0.282,0.656,8,-6.557,1,0.0302,0.0105,0.0,0.0892,0.242,139.352
1425,Guns N' Roses,Patience,7D5n2kpYH2WSqIyEO9MeXf,glam metal; hard rock; rock,0.457,0.266,6,-14.465,1,0.0313,0.711,0.000261,0.124,0.372,120.459
1426,Alphaville,Forever Young,4S1VYqwfkLit9mKVY3MXoo,new romantic; new wave pop; synthpop,0.489,0.482,9,-9.466,0,0.0275,0.417,0.00227,0.235,0.33,136.803
1427,Bonnie Tyler,It's a Heartache,2pag2vElkdroT8hIO4Gozi,europop; new wave pop; soft rock,0.54,0.709,0,-5.539,1,0.0294,0.0288,1.27e-06,0.368,0.499,118.878
1428,Alice In Chains,Nutshell,2JuasWPUodaUxf5nwNpciQ,alternative metal; alternative rock; grunge; hard rock; nu metal; rock,0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136
1429,Placebo,Too Many Friends,008YRXvWDr1SDXQJLyvc2j,alternative rock; britpop; permanent wave; rock,0.583,0.81,7,-5.53,0,0.0402,0.000644,0.0,0.326,0.314,110.081
1430,Pink Floyd,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",7rPzEczIS574IgPaiPieS3,album rock; art rock; classic rock; progressive rock; psychedelic rock; rock; symphonic rock,0.693,0.353,0,-17.852,1,0.0414,0.0704,0.00113,0.503,0.75,104.143
1431,T. Rex,Get It On,5nbNdS5SKdpiDZjCBh8W7b,classic rock; glam rock; protopunk; rock,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59
1432,Bob Welch,Sentimental Lady,478thMMvYGris8eJPcDRoq,soft rock; yacht rock,0.445,0.471,4,-16.218,1,0.0328,0.107,0.0,0.268,0.562,71.041
1433,Marc Cohn,Walking in Memphis,5fgkjhICZnqFctrV0AyuQD,mellow gold,0.567,0.512,0,-8.831,1,0.0357,0.545,0.0,0.296,0.334,130.271
1434,Creedence Clearwater Revival,Fortunate Son,4BP3uh0hFLFRb5cjsgLqDh,album rock; classic rock; country rock; rock; southern rock; swamp rock,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77
1435,Creedence Clearwater Revival,Proud Mary,6pxWv6GV35VGmcPf5dh6CH,album rock; classic rock; country rock; rock; southern rock; swamp rock,0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745
1436,Creedence Clearwater Revival,I Put A Spell On You,4SDywo3ykB2PEthjXvo1UP,album rock; classic rock; country rock; rock; southern rock; swamp rock,0.391,0.732,4,-8.188,0,0.0295,0.00471,0.121,0.0979,0.622,100.354
1437,4 Non Blondes,Spaceman,2AiUFAeAsSR9lcpGxdc2Sj,new wave pop; pop rock,0.594,0.638,7,-9.325,1,0.032,0.222,0.0,0.122,0.177,125.581
1438,Phil Collins,In The Air Tonight - 2015 Remastered,18AXbzPzBS8Y3AkgSxzJPb,rock drums; soft rock,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507
1439,The Police,Message In A Bottle - Remastered 2003,3bN4tg6rnNPy9GCkGhym4T,album rock; classic rock; permanent wave; rock,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008
1440,Simply Red,Stars,75CgD6l7K4qMzZrn4CbZqz,british soul; new romantic; new wave; new wave pop; soft rock; sophisti-pop,0.716,0.818,7,-7.456,1,0.0256,0.154,0.000806,0.236,0.817,103.668
1441,Diddy,"I'll Be Missing You (feat. Faith Evans, 112)",3QHONiXGMGU3z68mQInncF,dance pop; east coast hip hop; hip hop; hip pop; pop rap; rap,0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877
1442,The Verve,Bitter Sweet Symphony,5yEPxDjbbzUzyauGtnmVEC,britpop; permanent wave; rock; shoegaze,0.389,0.889,9,-6.546,1,0.0442,0.0415,0.0,0.463,0.524,171.121
1443,Melissa Etheridge,Like The Way I Do,38TXeCvUUqf3PeoPvnERV6,ectofolk; heartland rock; lilith; pop rock; singer-songwriter,0.591,0.931,2,-4.84,0,0.0557,0.0215,0.0,0.122,0.672,101.548
1444,The Beatles,Hey Jude - Remastered 2015,0aym2LBJBk9DAYuHHutrIl,british invasion; classic rock; merseybeat; psychedelic rock; rock,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207
1445,Aerosmith,Dream On,5MxNLUsfh7uzROypsoO5qe,album rock; classic rock; hard rock; rock,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9
1446,Dire Straits,Sultans Of Swing,37Tmv4NnfQeb0ZgUC4fOJj,album rock; classic rock; mellow gold; rock,0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174
1447,Yusuf / Cat Stevens,Father And Son,19slC7k8bsPOAKDjHYLU2W,british folk; classic rock; folk; folk rock; mellow gold; singer-songwriter,0.499,0.33,7,-11.467,1,0.0348,0.589,4.21e-05,0.102,0.395,135.993
1448,Morcheeba,Rome Wasn't Built in a Day,6lsumzVFKP9SnfKcuGwqVp,downtempo; electronica; trip hop,0.61,0.807,5,-4.997,1,0.0305,0.0769,2.64e-06,0.376,0.689,112.031
1449,Tom Petty,Free Fallin',7woZGXjtaYwuvSoU1zToB3,album rock; classic rock; hard rock; heartland rock; mellow gold; rock; singer-songwriter; soft rock,0.617,0.435,5,-13.547,1,0.0256,0.178,0.0,0.0822,0.601,84.382
1450,Fleetwood Mac,Go Your Own Way - 2004 Remaster,07GvNcU1WdyZJq3XxP0kZa,album rock; classic rock; rock; soft rock; yacht rock,0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448
1451,Aerosmith,Crazy,74irxdVWstNlEQjsvArITq,album rock; classic rock; hard rock; rock,0.37,0.866,6,-3.879,0,0.0384,0.0868,0.0,0.137,0.427,162.086
1452,Shakespears Sister,Hello - Turn Your Radio On,28CbxqvoML43nJMU68VPx1,candy pop; new wave pop,0.487,0.501,4,-6.124,0,0.0316,0.654,0.000807,0.097,0.067,116.141
1453,Tina Turner,The Best,4OeFQtRyT7vsLnRTv7t8YT,soft rock,0.651,0.87,0,-5.149,1,0.0318,0.103,0.00815,0.0979,0.729,103.857
1454,Daniel Powter,Bad Day,0mUyMawtxj1CJ76kn9gIZK,canadian pop; neo mellow; pop rock,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046
1455,Midnight Oil,Beds Are Burning - Remastered,6Nabz5Gsy80XL0MJoOmgF8,australian rock; new romantic,0.754,0.496,0,-8.7,1,0.0351,0.00539,0.000152,0.0871,0.341,119.186
1456,The Dandy Warhols,Bohemian Like You,0yEhNqCwEfy8LHUmnZoHpP,alternative rock; dance-punk,0.584,0.931,9,-6.158,1,0.0344,0.00315,0.772,0.133,0.694,131.275
1457,Eric Clapton,"Layla (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",2N3MnCb6sHMa8xGhHNopBb,album rock; blues rock; classic rock; electric blues; mellow gold; rock; singer-songwriter; soft rock,0.316,0.887,2,-6.704,0,0.0783,0.217,0.00084,0.985,0.42,112.219
1458,Phil Collins,Another Day in Paradise - 2016 Remaster,1NCuYqMc8hKMb4cpNTcJbD,rock drums; soft rock,0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967
1459,John Lennon,Imagine - Remastered 2010,7pKfPomDEeI4TPT6EOYjn9,classic rock; rock,0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752
1460,Queen,I Want It All - Remastered 2011,3Dpyn5Cu7BdURzo2ov4dku,classic rock; glam rock; rock,0.377,0.842,11,-5.119,0,0.0492,0.025,8.33e-05,0.287,0.387,92.369
1461,Genesis,Driving The Last Spike - 2007 Digital Remaster,18HANJzCd4gNhl8HeiuS47,album rock; art rock; classic rock; hard rock; mellow gold; progressive rock; rock; soft rock; symphonic rock,0.547,0.64,7,-9.718,1,0.029,0.0122,0.00493,0.108,0.247,99.93
1462,Tenacious D,Tribute,6crBy2sODw2HS53xquM6us,alternative metal; comedy rock; comic; comic metal; parody,0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174
1463,Seal,Kiss from a Rose,3YKptz29AsOlm7WAVnztBh,british soul; new wave pop,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745
1464,Pink Floyd,Wish You Were Here - 2011 Remaster,7aE5WXu5sFeNRh3Z05wwu4,album rock; art rock; classic rock; progressive rock; psychedelic rock; rock; symphonic rock,0.5,0.185,7,-20.242,1,0.0535,0.728,0.000746,0.273,0.293,121.002
